"","year","biomass","control.rule","sim"
"1889",2051,14628.169892803,"base",9600
"1890",2052,16055.7341683091,"base",9600
"1891",2023,17923.5188866588,"base",5528
"1892",2024,23346.2034560902,"base",5528
"1893",2025,25794.1812337231,"base",5528
"1894",2026,27205.2053880799,"base",5528
"1895",2027,27211.5578132459,"base",5528
"1896",2028,57485.4877208107,"base",5528
"1897",2029,69447.1412682092,"base",5528
"1898",2030,66839.4842541035,"base",5528
"1899",2031,59216.6169813199,"base",5528
"1900",2032,49270.8081418856,"base",5528
"1901",2033,91110.2046318891,"base",5528
"1902",2034,120791.441978739,"base",5528
"1903",2035,145848.252869538,"base",5528
"1904",2036,146026.211241752,"base",5528
"1905",2037,134875.770637254,"base",5528
"1906",2038,121265.034224946,"base",5528
"1907",2039,103922.273006017,"base",5528
"1908",2040,86149.0933684386,"base",5528
"1909",2041,72130.6568744201,"base",5528
"1910",2042,58048.217051522,"base",5528
"1911",2043,46975.6374478539,"base",5528
"1912",2044,37159.3571678748,"base",5528
"1913",2045,29185.3166327018,"base",5528
"1914",2046,25302.1316275044,"base",5528
"1915",2047,22850.6449970831,"base",5528
"1916",2048,21137.4130706028,"base",5528
"1917",2049,20679.7331818729,"base",5528
"1918",2050,20510.1803961874,"base",5528
"1919",2051,31960.534275862,"base",5528
"1920",2052,41111.4693699187,"base",5528
"1921",2023,15541.2282279058,"base",5967
"1922",2024,14812.0496989787,"base",5967
"1923",2025,13462.9206853982,"base",5967
"1924",2026,15296.7738706187,"base",5967
"1925",2027,21391.5090648149,"base",5967
"1926",2028,21780.4890004258,"base",5967
"1927",2029,23186.9903774896,"base",5967
"1928",2030,22188.8339224478,"base",5967
"1929",2031,26493.658799943,"base",5967
"1930",2032,26443.7617719469,"base",5967
"1931",2033,21660.5114957073,"base",5967
"1932",2034,21581.3242594688,"base",5967
"1933",2035,21967.5725757367,"base",5967
"1934",2036,21736.0271384098,"base",5967
"1935",2037,26206.7302315061,"base",5967
"1936",2038,33513.0573042068,"base",5967
"1937",2039,38252.8878509922,"base",5967
"1938",2040,48165.6058817562,"base",5967
"1939",2041,50125.7049480649,"base",5967
"1940",2042,38937.7153099028,"base",5967
"1941",2043,34414.5530789398,"base",5967
"1942",2044,28907.4168880835,"base",5967
"1943",2045,22017.6390067249,"base",5967
"1944",2046,20108.2504854151,"base",5967
"1945",2047,15697.3298123925,"base",5967
"1946",2048,13664.5252418051,"base",5967
"1947",2049,11851.0245803644,"base",5967
"1948",2050,14538.6426842987,"base",5967
"1949",2051,15000.840679507,"base",5967
"1950",2052,13693.9835377416,"base",5967
"1951",2023,23926.0605387446,"base",9433
"1952",2024,26111.1365215636,"base",9433
"1953",2025,24720.6502555042,"base",9433
"1954",2026,28679.6352757856,"base",9433
"1955",2027,29959.5909125688,"base",9433
"1956",2028,27290.2444049518,"base",9433
"1957",2029,23857.8513181388,"base",9433
"1958",2030,23668.297696722,"base",9433
"1959",2031,27309.9660363316,"base",9433
"1960",2032,26630.8034903241,"base",9433
"1961",2033,23946.2533896007,"base",9433
"1962",2034,25329.8680861482,"base",9433
"1963",2035,29545.6966102535,"base",9433
"1964",2036,31571.3016192822,"base",9433
"1965",2037,25341.7038106457,"base",9433
"1966",2038,20754.0442408651,"base",9433
"1967",2039,20474.6966922578,"base",9433
"1968",2040,19434.993168106,"base",9433
"1969",2041,28948.4520333843,"base",9433
"1970",2042,31341.6412286598,"base",9433
"1971",2043,26051.9155119877,"base",9433
"1972",2044,24426.263013577,"base",9433
"1973",2045,21875.1189823381,"base",9433
"1974",2046,20292.3091845033,"base",9433
"1975",2047,20417.5496193887,"base",9433
"1976",2048,16393.1361549321,"base",9433
"1977",2049,13826.440383587,"base",9433
"1978",2050,12090.5017033197,"base",9433
"1979",2051,10353.9879254916,"base",9433
"1980",2052,9799.84487939226,"base",9433
"1981",2023,20194.3443569089,"base",2493
"1982",2024,22988.2745408903,"base",2493
"1983",2025,23716.2438947913,"base",2493
"1984",2026,22132.3409613937,"base",2493
"1985",2027,19767.6915052327,"base",2493
"1986",2028,21782.3348883245,"base",2493
"1987",2029,18398.2994255021,"base",2493
"1988",2030,17584.8130367524,"base",2493
"1989",2031,84153.5277567957,"base",2493
"1990",2032,118802.486901068,"base",2493
"1991",2033,126382.342492736,"base",2493
"1992",2034,112730.708341083,"base",2493
"1993",2035,103074.254794267,"base",2493
"1994",2036,94084.8122133569,"base",2493
"1995",2037,82769.9416157159,"base",2493
"1996",2038,59345.7757235046,"base",2493
"1997",2039,43915.8891711256,"base",2493
"1998",2040,31719.3353053925,"base",2493
"1999",2041,27283.2887002395,"base",2493
"2000",2042,23385.4759495748,"base",2493
"2001",2043,21533.338990517,"base",2493
"2002",2044,21223.3395813716,"base",2493
"2003",2045,19135.6228678591,"base",2493
"2004",2046,17328.6688488979,"base",2493
"2005",2047,15394.924585031,"base",2493
"2006",2048,13682.062454608,"base",2493
"2007",2049,13479.6719014018,"base",2493
"2008",2050,12009.0021235544,"base",2493
"2009",2051,10354.5504577861,"base",2493
"2010",2052,9494.73612300517,"base",2493
"2011",2023,16594.0646744637,"base",5828
"2012",2024,20609.0652518772,"base",5828
"2013",2025,23677.2779192905,"base",5828
"2014",2026,25010.144896835,"base",5828
"2015",2027,25811.625145128,"base",5828
"2016",2028,37301.0544534533,"base",5828
"2017",2029,44007.5827939467,"base",5828
"2018",2030,42115.7625122808,"base",5828
"2019",2031,38003.0108166071,"base",5828
"2020",2032,31234.195428481,"base",5828
"2021",2033,26390.439123271,"base",5828
"2022",2034,23639.173075094,"base",5828
"2023",2035,30651.8248205124,"base",5828
"2024",2036,41585.7200597586,"base",5828
"2025",2037,48499.1551198551,"base",5828
"2026",2038,46902.1533837512,"base",5828
"2027",2039,59737.0407776497,"base",5828
"2028",2040,63786.0422371567,"base",5828
"2029",2041,63246.2676478201,"base",5828
"2030",2042,53661.0038517606,"base",5828
"2031",2043,41656.9592684184,"base",5828
"2032",2044,30905.6680686854,"base",5828
"2033",2045,24462.9853734287,"base",5828
"2034",2046,0,"base",5828
"2035",2047,0,"base",5828
"2036",2048,0,"base",5828
"2037",2049,0,"base",5828
"2038",2050,0,"base",5828
"2039",2051,0,"base",5828
"2040",2052,0,"base",5828
"2041",2023,27556.6372314064,"base",1532
"2042",2024,31038.0588045736,"base",1532
"2043",2025,35785.7316927861,"base",1532
"2044",2026,80575.1165323192,"base",1532
"2045",2027,131029.503581038,"base",1532
"2046",2028,129254.629177247,"base",1532
"2047",2029,102970.109409819,"base",1532
"2048",2030,75503.6490883583,"base",1532
"2049",2031,55564.9860628598,"base",1532
"2050",2032,40699.8144616239,"base",1532
"2051",2033,45588.601456982,"base",1532
"2052",2034,70957.3508689951,"base",1532
"2053",2035,69505.2457987464,"base",1532
"2054",2036,57212.8902596832,"base",1532
"2055",2037,113543.049512169,"base",1532
"2056",2038,170554.211469773,"base",1532
"2057",2039,156223.675541285,"base",1532
"2058",2040,170888.352334499,"base",1532
"2059",2041,153603.274089225,"base",1532
"2060",2042,117309.508736056,"base",1532
"2061",2043,94296.5846871017,"base",1532
"2062",2044,67410.8828228497,"base",1532
"2063",2045,47118.1607581774,"base",1532
"2064",2046,39585.5166009168,"base",1532
"2065",2047,28531.2479285425,"base",1532
"2066",2048,24217.3457641704,"base",1532
"2067",2049,29010.9168611046,"base",1532
"2068",2050,29276.0333898823,"base",1532
"2069",2051,24177.8522204424,"base",1532
"2070",2052,20467.5808889467,"base",1532
"2071",2023,21029.7519079891,"base",6647
"2072",2024,27565.7230825493,"base",6647
"2073",2025,29200.0887653594,"base",6647
"2074",2026,34418.7957020482,"base",6647
"2075",2027,37978.2715548203,"base",6647
"2076",2028,95912.8719493187,"base",6647
"2077",2029,109789.416290636,"base",6647
"2078",2030,111069.471176598,"base",6647
"2079",2031,100119.158202977,"base",6647
"2080",2032,83090.5090621345,"base",6647
"2081",2033,72824.8647039495,"base",6647
"2082",2034,65098.1833160669,"base",6647
"2083",2035,54836.5148792302,"base",6647
"2084",2036,55606.3558233953,"base",6647
"2085",2037,56418.2396586842,"base",6647
"2086",2038,53251.3291430448,"base",6647
"2087",2039,52151.5071768625,"base",6647
"2088",2040,0,"base",6647
"2089",2041,0,"base",6647
"2090",2042,0,"base",6647
"2091",2043,0,"base",6647
"2092",2044,0,"base",6647
"2093",2045,0,"base",6647
"2094",2046,0,"base",6647
"2095",2047,0,"base",6647
"2096",2048,0,"base",6647
"2097",2049,0,"base",6647
"2098",2050,0,"base",6647
"2099",2051,0,"base",6647
"2100",2052,0,"base",6647
"2101",2023,22627.6283076205,"base",8371
"2102",2024,28501.7777743186,"base",8371
"2103",2025,31767.9807738393,"base",8371
"2104",2026,67144.8799710631,"base",8371
"2105",2027,159097.858280983,"base",8371
"2106",2028,249777.363749619,"base",8371
"2107",2029,280023.541429723,"base",8371
"2108",2030,280662.758983389,"base",8371
"2109",2031,273057.825701615,"base",8371
"2110",2032,242769.535349286,"base",8371
"2111",2033,197393.039403185,"base",8371
"2112",2034,218775.210550829,"base",8371
"2113",2035,231761.063701658,"base",8371
"2114",2036,213802.301250807,"base",8371
"2115",2037,0,"base",8371
"2116",2038,0,"base",8371
"2117",2039,0,"base",8371
"2118",2040,0,"base",8371
"2119",2041,0,"base",8371
"2120",2042,0,"base",8371
"2121",2043,0,"base",8371
"2122",2044,0,"base",8371
"2123",2045,0,"base",8371
"2124",2046,0,"base",8371
"2125",2047,0,"base",8371
"2126",2048,0,"base",8371
"2127",2049,0,"base",8371
"2128",2050,0,"base",8371
"2129",2051,0,"base",8371
"2130",2052,0,"base",8371
"2131",2023,16988.7564573295,"base",5335
"2132",2024,18117.0763235481,"base",5335
"2133",2025,16853.8928766857,"base",5335
"2134",2026,16450.0871464904,"base",5335
"2135",2027,15362.7923026745,"base",5335
"2136",2028,14512.9641350856,"base",5335
"2137",2029,13228.5658455526,"base",5335
"2138",2030,11572.1168626235,"base",5335
"2139",2031,10766.4845107612,"base",5335
"2140",2032,17299.7057925086,"base",5335
"2141",2033,21155.2510269193,"base",5335
"2142",2034,21220.3980466285,"base",5335
"2143",2035,25820.9531554769,"base",5335
"2144",2036,35975.1697860072,"base",5335
"2145",2037,40584.8958349433,"base",5335
"2146",2038,32915.5806642187,"base",5335
"2147",2039,54598.8149385206,"base",5335
"2148",2040,63329.8559454632,"base",5335
"2149",2041,73132.4014585831,"base",5335
"2150",2042,62070.8277723791,"base",5335
"2151",2043,44062.162586146,"base",5335
"2152",2044,31520.7808682262,"base",5335
"2153",2045,24577.8592867286,"base",5335
"2154",2046,19413.7034749728,"base",5335
"2155",2047,17529.233242525,"base",5335
"2156",2048,14265.199240809,"base",5335
"2157",2049,12431.407070564,"base",5335
"2158",2050,11895.8864601293,"base",5335
"2159",2051,11017.5410386197,"base",5335
"2160",2052,14027.0561928176,"base",5335
"2161",2023,13337.1287204276,"base",1786
"2162",2024,13699.403983457,"base",1786
"2163",2025,12933.1517161815,"base",1786
"2164",2026,12141.2910727149,"base",1786
"2165",2027,12102.3078817042,"base",1786
"2166",2028,12680.9046218626,"base",1786
"2167",2029,41545.5454786135,"base",1786
"2168",2030,57424.5764991277,"base",1786
"2169",2031,48314.4438084881,"base",1786
"2170",2032,43459.446196779,"base",1786
"2171",2033,36454.5775134745,"base",1786
"2172",2034,36209.8162781181,"base",1786
"2173",2035,37441.4282147083,"base",1786
"2174",2036,27239.8344768695,"base",1786
"2175",2037,26792.1478227837,"base",1786
"2176",2038,26779.5368187873,"base",1786
"2177",2039,23440.3849688778,"base",1786
"2178",2040,21870.2428621865,"base",1786
"2179",2041,19766.1639115348,"base",1786
"2180",2042,21129.3801179549,"base",1786
"2181",2043,21534.1643759158,"base",1786
"2182",2044,18882.9346031131,"base",1786
"2183",2045,16775.8190002854,"base",1786
"2184",2046,17238.9269893886,"base",1786
"2185",2047,16372.986132597,"base",1786
"2186",2048,14831.8234639687,"base",1786
"2187",2049,16723.7369185475,"base",1786
"2188",2050,21827.1096729812,"base",1786
"2189",2051,28058.2566093541,"base",1786
"2190",2052,29307.770494828,"base",1786
"2191",2023,20993.0198188046,"base",1185
"2192",2024,24427.3914667999,"base",1185
"2193",2025,28563.2059914801,"base",1185
"2194",2026,38319.9608095963,"base",1185
"2195",2027,63775.7730245332,"base",1185
"2196",2028,77302.8330585991,"base",1185
"2197",2029,193689.460069759,"base",1185
"2198",2030,236914.788430312,"base",1185
"2199",2031,202511.777683145,"base",1185
"2200",2032,178809.195302856,"base",1185
"2201",2033,143975.732625642,"base",1185
"2202",2034,125579.043399658,"base",1185
"2203",2035,108930.952872479,"base",1185
"2204",2036,67044.4665214567,"base",1185
"2205",2037,47406.9700615784,"base",1185
"2206",2038,37484.4674070736,"base",1185
"2207",2039,30590.6570970185,"base",1185
"2208",2040,33329.8287069539,"base",1185
"2209",2041,43233.857446472,"base",1185
"2210",2042,46546.142426089,"base",1185
"2211",2043,37441.1946215072,"base",1185
"2212",2044,30931.8752604202,"base",1185
"2213",2045,27230.9408365014,"base",1185
"2214",2046,24248.7706233602,"base",1185
"2215",2047,22227.1909821682,"base",1185
"2216",2048,16971.4476401871,"base",1185
"2217",2049,14168.7313846318,"base",1185
"2218",2050,18860.984743547,"base",1185
"2219",2051,21179.4322376114,"base",1185
"2220",2052,20943.9070250564,"base",1185
"2221",2023,17232.3098552958,"base",67
"2222",2024,20365.1568086899,"base",67
"2223",2025,21126.7247917275,"base",67
"2224",2026,20050.8210502322,"base",67
"2225",2027,50682.5478705937,"base",67
"2226",2028,70300.1175127877,"base",67
"2227",2029,59195.2783292314,"base",67
"2228",2030,50339.9308521402,"base",67
"2229",2031,38542.4052770014,"base",67
"2230",2032,30541.1904300222,"base",67
"2231",2033,28736.4308985013,"base",67
"2232",2034,34587.1661097335,"base",67
"2233",2035,97119.739291895,"base",67
"2234",2036,101995.559752524,"base",67
"2235",2037,84910.3483899897,"base",67
"2236",2038,75076.5673142478,"base",67
"2237",2039,79909.1378185186,"base",67
"2238",2040,72826.6252240132,"base",67
"2239",2041,68923.5522439982,"base",67
"2240",2042,50318.4548599779,"base",67
"2241",2043,36819.324317816,"base",67
"2242",2044,28588.5434353337,"base",67
"2243",2045,23105.8694241167,"base",67
"2244",2046,18555.8601836648,"base",67
"2245",2047,16059.1028885283,"base",67
"2246",2048,18940.1657626204,"base",67
"2247",2049,24542.0646735085,"base",67
"2248",2050,31204.3915357479,"base",67
"2249",2051,31912.8281711395,"base",67
"2250",2052,25712.7826497902,"base",67
"2251",2023,19544.3284377644,"base",7940
"2252",2024,22942.0191817624,"base",7940
"2253",2025,23615.352779947,"base",7940
"2254",2026,24165.3385960719,"base",7940
"2255",2027,29349.5911307703,"base",7940
"2256",2028,36911.1387716672,"base",7940
"2257",2029,37923.2933821316,"base",7940
"2258",2030,59186.7050747269,"base",7940
"2259",2031,77252.1135837307,"base",7940
"2260",2032,86045.4036142138,"base",7940
"2261",2033,79635.6304192748,"base",7940
"2262",2034,65172.3833619136,"base",7940
"2263",2035,56851.4212409982,"base",7940
"2264",2036,49865.0367585699,"base",7940
"2265",2037,37977.6569950352,"base",7940
"2266",2038,61968.268599848,"base",7940
"2267",2039,73482.0417634196,"base",7940
"2268",2040,92825.4322526453,"base",7940
"2269",2041,102861.962841719,"base",7940
"2270",2042,92978.6796015279,"base",7940
"2271",2043,77557.4044161942,"base",7940
"2272",2044,64319.4307100366,"base",7940
"2273",2045,45401.7972934946,"base",7940
"2274",2046,33713.2813802875,"base",7940
"2275",2047,24756.8522803682,"base",7940
"2276",2048,20399.7607592086,"base",7940
"2277",2049,33102.010905675,"base",7940
"2278",2050,43015.4525379073,"base",7940
"2279",2051,37260.3946684587,"base",7940
"2280",2052,29813.1388438884,"base",7940
"2281",2023,14411.582896942,"base",2092
"2282",2024,13648.754116038,"base",2092
"2283",2025,12647.968153294,"base",2092
"2284",2026,12258.5219039759,"base",2092
"2285",2027,15900.5493057909,"base",2092
"2286",2028,16494.2683992067,"base",2092
"2287",2029,14032.0012357175,"base",2092
"2288",2030,11679.2791822894,"base",2092
"2289",2031,19035.2998558308,"base",2092
"2290",2032,23722.0539467932,"base",2092
"2291",2033,29381.7027085773,"base",2092
"2292",2034,34507.125944233,"base",2092
"2293",2035,34297.6974363131,"base",2092
"2294",2036,28314.9543735946,"base",2092
"2295",2037,27009.0689908254,"base",2092
"2296",2038,24565.3060035336,"base",2092
"2297",2039,19514.4411228015,"base",2092
"2298",2040,22836.3684508096,"base",2092
"2299",2041,167360.687668644,"base",2092
"2300",2042,227668.645305545,"base",2092
"2301",2043,164926.536031252,"base",2092
"2302",2044,106970.40542743,"base",2092
"2303",2045,64429.1758653153,"base",2092
"2304",2046,40070.9054404352,"base",2092
"2305",2047,28442.4738552112,"base",2092
"2306",2048,18902.5479548337,"base",2092
"2307",2049,14428.2785639941,"base",2092
"2308",2050,12379.9163796903,"base",2092
"2309",2051,11315.2001072637,"base",2092
"2310",2052,9733.69485513788,"base",2092
"2311",2023,16177.2051533104,"base",4051
"2312",2024,16620.3052649602,"base",4051
"2313",2025,15381.3456890702,"base",4051
"2314",2026,16396.0269318697,"base",4051
"2315",2027,19594.3689615427,"base",4051
"2316",2028,19468.6492909447,"base",4051
"2317",2029,21943.5145873266,"base",4051
"2318",2030,24026.9940424503,"base",4051
"2319",2031,19139.1136378843,"base",4051
"2320",2032,21642.2167151084,"base",4051
"2321",2033,32531.2288583037,"base",4051
"2322",2034,35994.4700316087,"base",4051
"2323",2035,29024.5231928916,"base",4051
"2324",2036,22260.8163392656,"base",4051
"2325",2037,25720.0015564293,"base",4051
"2326",2038,28480.3320280164,"base",4051
"2327",2039,42829.009189318,"base",4051
"2328",2040,56217.8413423811,"base",4051
"2329",2041,44492.5777377119,"base",4051
"2330",2042,32105.9429160345,"base",4051
"2331",2043,22674.6324286513,"base",4051
"2332",2044,18029.540764639,"base",4051
"2333",2045,16510.353911471,"base",4051
"2334",2046,13041.2453447777,"base",4051
