"","year","biomass","control.rule","sim"
"40896",2028,16241.3685219029,"big.fish",7764
"40897",2029,15340.2941842328,"big.fish",7764
"40898",2030,17997.7335366134,"big.fish",7764
"40899",2031,24886.5168976658,"big.fish",7764
"40900",2032,26492.6666214116,"big.fish",7764
"40901",2033,27766.9033806145,"big.fish",7764
"40902",2034,30335.6476931952,"big.fish",7764
"40903",2035,30740.8435271212,"big.fish",7764
"40904",2036,39510.5172825162,"big.fish",7764
"40905",2037,41648.5225221692,"big.fish",7764
"40906",2038,39726.5070055864,"big.fish",7764
"40907",2039,45106.300051564,"big.fish",7764
"40908",2040,46590.7726283641,"big.fish",7764
"40909",2041,42769.2152352397,"big.fish",7764
"40910",2042,36575.0719202761,"big.fish",7764
"40911",2043,26185.6081448764,"big.fish",7764
"40912",2044,20884.6879221923,"big.fish",7764
"40913",2045,16149.3779247665,"big.fish",7764
"40914",2046,11795.130865101,"big.fish",7764
"40915",2047,8847.06417168235,"big.fish",7764
"40916",2048,8020.03778628219,"big.fish",7764
"40917",2049,7758.31060182369,"big.fish",7764
"40918",2050,11144.5344471179,"big.fish",7764
"40919",2051,13262.1077951781,"big.fish",7764
"40920",2052,13579.2037954832,"big.fish",7764
"40921",2023,17899.7590451833,"big.fish",6535
"40922",2024,18945.7125409094,"big.fish",6535
"40923",2025,18746.055921078,"big.fish",6535
"40924",2026,22082.5345757117,"big.fish",6535
"40925",2027,37987.6065165997,"big.fish",6535
"40926",2028,42455.1023201132,"big.fish",6535
"40927",2029,38727.8487389684,"big.fish",6535
"40928",2030,48191.142465018,"big.fish",6535
"40929",2031,68281.4262024301,"big.fish",6535
"40930",2032,78452.2971256316,"big.fish",6535
"40931",2033,81315.0096557192,"big.fish",6535
"40932",2034,69347.9256312374,"big.fish",6535
"40933",2035,53619.6250444926,"big.fish",6535
"40934",2036,53299.8080077577,"big.fish",6535
"40935",2037,51639.9792176979,"big.fish",6535
"40936",2038,55570.8013164166,"big.fish",6535
"40937",2039,52575.1677707239,"big.fish",6535
"40938",2040,48281.283018311,"big.fish",6535
"40939",2041,41328.927434452,"big.fish",6535
"40940",2042,36145.7075519655,"big.fish",6535
"40941",2043,32451.2651534497,"big.fish",6535
"40942",2044,27049.1928542236,"big.fish",6535
"40943",2045,23221.400339346,"big.fish",6535
"40944",2046,19707.1583057677,"big.fish",6535
"40945",2047,16142.6093135404,"big.fish",6535
"40946",2048,15279.7116310424,"big.fish",6535
"40947",2049,12631.9189890186,"big.fish",6535
"40948",2050,14854.2281937262,"big.fish",6535
"40949",2051,16222.1565819365,"big.fish",6535
"40950",2052,15656.6326035382,"big.fish",6535
"40951",2023,23515.6203878349,"big.fish",6163
"40952",2024,26621.5151739897,"big.fish",6163
"40953",2025,27970.8680368699,"big.fish",6163
"40954",2026,324309.418792032,"big.fish",6163
"40955",2027,505998.453465013,"big.fish",6163
"40956",2028,540354.096460697,"big.fish",6163
"40957",2029,414647.006760066,"big.fish",6163
"40958",2030,288710.906854639,"big.fish",6163
"40959",2031,209815.217429618,"big.fish",6163
"40960",2032,156765.186479573,"big.fish",6163
"40961",2033,65492.9501910291,"big.fish",6163
"40962",2034,35784.9409091307,"big.fish",6163
"40963",2035,35337.432618556,"big.fish",6163
"40964",2036,45439.5455119212,"big.fish",6163
"40965",2037,77960.5295945693,"big.fish",6163
"40966",2038,94017.3713243992,"big.fish",6163
"40967",2039,99068.3257422866,"big.fish",6163
"40968",2040,79693.4867866819,"big.fish",6163
"40969",2041,68463.8527950799,"big.fish",6163
"40970",2042,61848.2578577344,"big.fish",6163
"40971",2043,59391.6847490566,"big.fish",6163
"40972",2044,52816.3336252157,"big.fish",6163
"40973",2045,48687.1214695199,"big.fish",6163
"40974",2046,44600.1953231828,"big.fish",6163
"40975",2047,38815.901885465,"big.fish",6163
"40976",2048,29398.7965254723,"big.fish",6163
"40977",2049,22484.1498922598,"big.fish",6163
"40978",2050,17047.2739432331,"big.fish",6163
"40979",2051,16225.8242061616,"big.fish",6163
"40980",2052,14255.631726646,"big.fish",6163
"40981",2023,19481.4055175968,"big.fish",3606
"40982",2024,20874.1013725241,"big.fish",3606
"40983",2025,21968.9017446323,"big.fish",3606
"40984",2026,22575.3635178021,"big.fish",3606
"40985",2027,30596.7543010922,"big.fish",3606
"40986",2028,36984.9143459241,"big.fish",3606
"40987",2029,35142.2266740208,"big.fish",3606
"40988",2030,32025.9784561424,"big.fish",3606
"40989",2031,66567.3182081077,"big.fish",3606
"40990",2032,85210.2691575072,"big.fish",3606
"40991",2033,87252.4013150656,"big.fish",3606
"40992",2034,93695.2505927748,"big.fish",3606
"40993",2035,88594.8959709969,"big.fish",3606
"40994",2036,86190.3887925247,"big.fish",3606
"40995",2037,84629.6413549862,"big.fish",3606
"40996",2038,62370.2568360767,"big.fish",3606
"40997",2039,82588.7051058808,"big.fish",3606
"40998",2040,92027.3431361557,"big.fish",3606
"40999",2041,98213.1910324563,"big.fish",3606
"41000",2042,86439.6784463575,"big.fish",3606
"41001",2043,62443.3512400496,"big.fish",3606
"41002",2044,50187.2602739157,"big.fish",3606
"41003",2045,51031.6566075184,"big.fish",3606
"41004",2046,47488.7002022656,"big.fish",3606
"41005",2047,47135.7160439808,"big.fish",3606
"41006",2048,41305.8652749733,"big.fish",3606
"41007",2049,37243.4416164127,"big.fish",3606
"41008",2050,36772.6103797123,"big.fish",3606
"41009",2051,36263.6028048841,"big.fish",3606
"41010",2052,29776.2555639917,"big.fish",3606
"41011",2023,15407.0079871881,"big.fish",2405
"41012",2024,18419.0340718493,"big.fish",2405
"41013",2025,21223.2351778694,"big.fish",2405
"41014",2026,28159.6798511956,"big.fish",2405
"41015",2027,33699.2393007925,"big.fish",2405
"41016",2028,42406.454705561,"big.fish",2405
"41017",2029,51171.3753915461,"big.fish",2405
"41018",2030,55938.4921684678,"big.fish",2405
"41019",2031,57780.5175224776,"big.fish",2405
"41020",2032,51086.9966668259,"big.fish",2405
"41021",2033,43396.2021733973,"big.fish",2405
"41022",2034,43679.5932689,"big.fish",2405
"41023",2035,39884.0453916075,"big.fish",2405
"41024",2036,34294.012838312,"big.fish",2405
"41025",2037,36141.0556013279,"big.fish",2405
"41026",2038,47264.1228455498,"big.fish",2405
"41027",2039,60453.5065411329,"big.fish",2405
"41028",2040,61921.7319151362,"big.fish",2405
"41029",2041,63939.8504017557,"big.fish",2405
"41030",2042,58144.1763969155,"big.fish",2405
"41031",2043,52819.2357828823,"big.fish",2405
"41032",2044,45173.295133068,"big.fish",2405
"41033",2045,31502.987418967,"big.fish",2405
"41034",2046,23576.4183800789,"big.fish",2405
"41035",2047,20132.0496807395,"big.fish",2405
"41036",2048,22393.3628492639,"big.fish",2405
"41037",2049,26107.9637961503,"big.fish",2405
"41038",2050,27268.9604616176,"big.fish",2405
"41039",2051,28151.851007967,"big.fish",2405
"41040",2052,26263.7083360485,"big.fish",2405
"41041",2023,20386.781628622,"big.fish",1582
"41042",2024,21733.3772023031,"big.fish",1582
"41043",2025,23733.1401046804,"big.fish",1582
"41044",2026,46820.9757269023,"big.fish",1582
"41045",2027,60376.1601858513,"big.fish",1582
"41046",2028,64210.4339788138,"big.fish",1582
"41047",2029,57124.6605080318,"big.fish",1582
"41048",2030,44272.4950778207,"big.fish",1582
"41049",2031,46494.8326940743,"big.fish",1582
"41050",2032,75988.3552122075,"big.fish",1582
"41051",2033,158168.778139166,"big.fish",1582
"41052",2034,186247.91065945,"big.fish",1582
"41053",2035,154639.575146802,"big.fish",1582
"41054",2036,156566.684747874,"big.fish",1582
"41055",2037,148619.752564221,"big.fish",1582
"41056",2038,130799.049993665,"big.fish",1582
"41057",2039,129790.918395841,"big.fish",1582
"41058",2040,97353.8378505697,"big.fish",1582
"41059",2041,71746.8122541285,"big.fish",1582
"41060",2042,51469.4956765746,"big.fish",1582
"41061",2043,33119.712886557,"big.fish",1582
"41062",2044,26315.8231078971,"big.fish",1582
"41063",2045,24505.7504262538,"big.fish",1582
"41064",2046,18431.7634305088,"big.fish",1582
"41065",2047,17252.8572799815,"big.fish",1582
"41066",2048,15378.7385379854,"big.fish",1582
"41067",2049,14750.7241433296,"big.fish",1582
"41068",2050,13886.6557515846,"big.fish",1582
"41069",2051,13711.2925130489,"big.fish",1582
"41070",2052,12449.4071522438,"big.fish",1582
"41071",2023,16571.1568099589,"big.fish",2923
"41072",2024,20294.0068953032,"big.fish",2923
"41073",2025,22770.4945413044,"big.fish",2923
"41074",2026,25563.0960243339,"big.fish",2923
"41075",2027,27410.5639169643,"big.fish",2923
"41076",2028,34393.050189271,"big.fish",2923
"41077",2029,35096.9815959607,"big.fish",2923
"41078",2030,35858.771321471,"big.fish",2923
"41079",2031,41399.149533784,"big.fish",2923
"41080",2032,39325.0435338061,"big.fish",2923
"41081",2033,43456.9098657814,"big.fish",2923
"41082",2034,45434.4175867523,"big.fish",2923
"41083",2035,61645.0282161838,"big.fish",2923
"41084",2036,68641.9554233868,"big.fish",2923
"41085",2037,83898.0286770521,"big.fish",2923
"41086",2038,78718.5265491124,"big.fish",2923
"41087",2039,65697.5957866166,"big.fish",2923
"41088",2040,52322.6497654475,"big.fish",2923
"41089",2041,39053.9512240376,"big.fish",2923
"41090",2042,23557.7192736818,"big.fish",2923
"41091",2043,20522.4960362604,"big.fish",2923
"41092",2044,17016.3428159846,"big.fish",2923
"41093",2045,13400.1715839057,"big.fish",2923
"41094",2046,11444.2371090506,"big.fish",2923
"41095",2047,10988.6167734907,"big.fish",2923
"41096",2048,11690.3926428271,"big.fish",2923
"41097",2049,12387.3281310573,"big.fish",2923
"41098",2050,11029.9501288512,"big.fish",2923
"41099",2051,11020.443845809,"big.fish",2923
"41100",2052,11019.8649345885,"big.fish",2923
"41101",2023,25848.2875476763,"big.fish",1511
"41102",2024,29744.0775887588,"big.fish",1511
"41103",2025,32235.7763881063,"big.fish",1511
"41104",2026,37918.725207599,"big.fish",1511
"41105",2027,60152.018021094,"big.fish",1511
"41106",2028,76477.0767315163,"big.fish",1511
"41107",2029,72946.5440620847,"big.fish",1511
"41108",2030,66121.4091971409,"big.fish",1511
"41109",2031,54176.3175261127,"big.fish",1511
"41110",2032,68030.8610002393,"big.fish",1511
"41111",2033,83497.4556215121,"big.fish",1511
"41112",2034,77504.1627909082,"big.fish",1511
"41113",2035,73939.5071450933,"big.fish",1511
"41114",2036,62242.9347691591,"big.fish",1511
"41115",2037,55712.7439095161,"big.fish",1511
"41116",2038,55092.0191337498,"big.fish",1511
"41117",2039,46318.7973840533,"big.fish",1511
"41118",2040,42673.9695919242,"big.fish",1511
"41119",2041,43028.3829308601,"big.fish",1511
"41120",2042,38450.4383972839,"big.fish",1511
"41121",2043,33571.0690369975,"big.fish",1511
"41122",2044,38561.3532206606,"big.fish",1511
"41123",2045,44160.4937798499,"big.fish",1511
"41124",2046,49915.6154460338,"big.fish",1511
"41125",2047,49561.8364857965,"big.fish",1511
"41126",2048,44732.6849668819,"big.fish",1511
"41127",2049,41075.6012864754,"big.fish",1511
"41128",2050,36951.7847509542,"big.fish",1511
"41129",2051,32509.7380954101,"big.fish",1511
"41130",2052,28594.5013054491,"big.fish",1511
"41131",2023,19935.8817108527,"big.fish",2557
"41132",2024,24504.8347099643,"big.fish",2557
"41133",2025,28016.0391119914,"big.fish",2557
"41134",2026,37017.974467231,"big.fish",2557
"41135",2027,44752.195397825,"big.fish",2557
"41136",2028,54825.2569523653,"big.fish",2557
"41137",2029,62077.2061558174,"big.fish",2557
"41138",2030,73536.1501687853,"big.fish",2557
"41139",2031,78322.5691702833,"big.fish",2557
"41140",2032,71172.6669330661,"big.fish",2557
"41141",2033,52530.9026377801,"big.fish",2557
"41142",2034,39227.5599166939,"big.fish",2557
"41143",2035,32639.2654659242,"big.fish",2557
"41144",2036,26577.077544065,"big.fish",2557
"41145",2037,20592.5659641564,"big.fish",2557
"41146",2038,42454.4967196696,"big.fish",2557
"41147",2039,64809.0659309296,"big.fish",2557
"41148",2040,74293.3378469305,"big.fish",2557
"41149",2041,73979.6789909374,"big.fish",2557
"41150",2042,55026.4222670885,"big.fish",2557
"41151",2043,43460.6000802288,"big.fish",2557
"41152",2044,37438.0771177217,"big.fish",2557
"41153",2045,23650.2972917783,"big.fish",2557
"41154",2046,16234.5562976179,"big.fish",2557
"41155",2047,14566.0721847175,"big.fish",2557
"41156",2048,14313.7169560021,"big.fish",2557
"41157",2049,14296.9257276453,"big.fish",2557
"41158",2050,12183.2280242809,"big.fish",2557
"41159",2051,11304.2787671087,"big.fish",2557
"41160",2052,11398.3683367957,"big.fish",2557
"41161",2023,20917.3415450205,"big.fish",7572
"41162",2024,23850.0105047824,"big.fish",7572
"41163",2025,26409.036323881,"big.fish",7572
"41164",2026,28001.8946256182,"big.fish",7572
"41165",2027,31335.4895563797,"big.fish",7572
"41166",2028,38478.9321429467,"big.fish",7572
"41167",2029,35933.7344058435,"big.fish",7572
"41168",2030,32774.1124013658,"big.fish",7572
"41169",2031,41703.502108996,"big.fish",7572
"41170",2032,46317.8016055385,"big.fish",7572
"41171",2033,65437.7139641613,"big.fish",7572
"41172",2034,78670.8292968915,"big.fish",7572
"41173",2035,84033.0836533145,"big.fish",7572
"41174",2036,97272.4748518001,"big.fish",7572
"41175",2037,90926.1927945266,"big.fish",7572
"41176",2038,77705.9974319204,"big.fish",7572
"41177",2039,74901.9179958619,"big.fish",7572
"41178",2040,62462.3116819298,"big.fish",7572
"41179",2041,56499.0719733144,"big.fish",7572
"41180",2042,45969.5143631491,"big.fish",7572
"41181",2043,28307.0095219118,"big.fish",7572
"41182",2044,21154.5063486365,"big.fish",7572
"41183",2045,17625.3731684926,"big.fish",7572
"41184",2046,10447.8763318092,"big.fish",7572
"41185",2047,7275.58438752386,"big.fish",7572
"41186",2048,6014.65965594,"big.fish",7572
"41187",2049,5847.09477186035,"big.fish",7572
"41188",2050,5899.41922852081,"big.fish",7572
"41189",2051,5759.46251455422,"big.fish",7572
"41190",2052,5869.510305264,"big.fish",7572
"41191",2023,21995.3435353185,"big.fish",1520
"41192",2024,23487.6690127465,"big.fish",1520
"41193",2025,21856.8132113763,"big.fish",1520
"41194",2026,22297.3565917183,"big.fish",1520
"41195",2027,25936.3063586496,"big.fish",1520
"41196",2028,24987.1967598128,"big.fish",1520
"41197",2029,20801.9853823989,"big.fish",1520
"41198",2030,16940.6586202891,"big.fish",1520
"41199",2031,22194.0283359116,"big.fish",1520
"41200",2032,26558.2700450189,"big.fish",1520
"41201",2033,30888.5626089853,"big.fish",1520
"41202",2034,28860.1224785361,"big.fish",1520
"41203",2035,25370.0242570143,"big.fish",1520
"41204",2036,27059.5013960388,"big.fish",1520
"41205",2037,26875.1401367941,"big.fish",1520
"41206",2038,25049.4127214189,"big.fish",1520
"41207",2039,21279.5390046546,"big.fish",1520
"41208",2040,27251.7453227082,"big.fish",1520
"41209",2041,35210.5292097337,"big.fish",1520
"41210",2042,37095.6943125005,"big.fish",1520
"41211",2043,34425.4534601116,"big.fish",1520
"41212",2044,30080.730222745,"big.fish",1520
"41213",2045,26367.2101389319,"big.fish",1520
"41214",2046,25374.5760004555,"big.fish",1520
"41215",2047,21059.4399284971,"big.fish",1520
"41216",2048,16131.6817488007,"big.fish",1520
"41217",2049,12473.5536136128,"big.fish",1520
"41218",2050,10243.4525737499,"big.fish",1520
"41219",2051,8734.64545027842,"big.fish",1520
"41220",2052,11143.6302678214,"big.fish",1520
"41221",2023,21331.714552357,"big.fish",1820
"41222",2024,25754.415610649,"big.fish",1820
"41223",2025,27331.2722123743,"big.fish",1820
"41224",2026,33041.4607273356,"big.fish",1820
"41225",2027,38709.0417419251,"big.fish",1820
"41226",2028,44248.7519196159,"big.fish",1820
"41227",2029,39942.0406968925,"big.fish",1820
"41228",2030,35663.9302335829,"big.fish",1820
"41229",2031,37559.7464364107,"big.fish",1820
"41230",2032,39988.1890972524,"big.fish",1820
"41231",2033,53581.277725922,"big.fish",1820
"41232",2034,60324.1043362595,"big.fish",1820
"41233",2035,62458.2076401063,"big.fish",1820
"41234",2036,61876.8697514961,"big.fish",1820
"41235",2037,69358.5571601251,"big.fish",1820
"41236",2038,71536.635079607,"big.fish",1820
"41237",2039,90393.639330174,"big.fish",1820
"41238",2040,78112.3308680281,"big.fish",1820
"41239",2041,64406.1123349432,"big.fish",1820
"41240",2042,54425.893779897,"big.fish",1820
"41241",2043,40348.0985070525,"big.fish",1820
"41242",2044,29771.79029546,"big.fish",1820
"41243",2045,24229.7999689987,"big.fish",1820
"41244",2046,17113.6406107077,"big.fish",1820
"41245",2047,21415.8201231948,"big.fish",1820
"41246",2048,24946.9126449777,"big.fish",1820
"41247",2049,25114.1169310789,"big.fish",1820
"41248",2050,25422.6171513722,"big.fish",1820
"41249",2051,25713.8299116845,"big.fish",1820
"41250",2052,25336.5797363061,"big.fish",1820
"41251",2023,25719.507617635,"big.fish",6294
"41252",2024,25926.5990161887,"big.fish",6294
"41253",2025,24941.0412068642,"big.fish",6294
"41254",2026,26217.6864281527,"big.fish",6294
"41255",2027,24793.4549368351,"big.fish",6294
"41256",2028,21643.7291217588,"big.fish",6294
"41257",2029,16768.9354605756,"big.fish",6294
"41258",2030,21864.0962592899,"big.fish",6294
"41259",2031,22709.5392020321,"big.fish",6294
"41260",2032,21441.2123875534,"big.fish",6294
"41261",2033,81530.1763079526,"big.fish",6294
"41262",2034,109178.59843574,"big.fish",6294
"41263",2035,128753.000286086,"big.fish",6294
"41264",2036,127884.827804121,"big.fish",6294
"41265",2037,88378.5794839025,"big.fish",6294
"41266",2038,63542.8677796725,"big.fish",6294
"41267",2039,47802.1588308303,"big.fish",6294
"41268",2040,33966.3870145893,"big.fish",6294
"41269",2041,40269.4612644231,"big.fish",6294
"41270",2042,37868.8333070495,"big.fish",6294
"41271",2043,32080.9212369673,"big.fish",6294
"41272",2044,26381.0306252544,"big.fish",6294
"41273",2045,21363.3350851557,"big.fish",6294
"41274",2046,16956.7509831352,"big.fish",6294
"41275",2047,12759.198911354,"big.fish",6294
"41276",2048,8009.20729522093,"big.fish",6294
"41277",2049,6935.46236837147,"big.fish",6294
"41278",2050,6600.58728757782,"big.fish",6294
"41279",2051,14903.6947251801,"big.fish",6294
"41280",2052,17621.7260464437,"big.fish",6294
"41281",2023,28341.2748741388,"big.fish",2971
"41282",2024,35477.4426032161,"big.fish",2971
"41283",2025,42336.0405838929,"big.fish",2971
"41284",2026,56398.7241317006,"big.fish",2971
"41285",2027,76065.9342011634,"big.fish",2971
"41286",2028,108074.314472486,"big.fish",2971
"41287",2029,133788.116118453,"big.fish",2971
"41288",2030,138815.713347889,"big.fish",2971
"41289",2031,129322.637649637,"big.fish",2971
"41290",2032,109290.848588373,"big.fish",2971
"41291",2033,86996.0116753106,"big.fish",2971
"41292",2034,66856.0071898325,"big.fish",2971
"41293",2035,47372.4883424086,"big.fish",2971
"41294",2036,29923.2940285069,"big.fish",2971
"41295",2037,18929.1241302563,"big.fish",2971
"41296",2038,107760.820892078,"big.fish",2971
"41297",2039,243732.947631818,"big.fish",2971
"41298",2040,329497.533136592,"big.fish",2971
"41299",2041,299038.144093295,"big.fish",2971
"41300",2042,243530.183203984,"big.fish",2971
"41301",2043,197994.605831802,"big.fish",2971
"41302",2044,162716.529107977,"big.fish",2971
"41303",2045,95831.7601517004,"big.fish",2971
"41304",2046,46643.3832388459,"big.fish",2971
"41305",2047,29702.1282404601,"big.fish",2971
"41306",2048,25102.7450914817,"big.fish",2971
"41307",2049,28352.3350814102,"big.fish",2971
"41308",2050,31737.2498568212,"big.fish",2971
"41309",2051,32637.7902085451,"big.fish",2971
"41310",2052,32424.0879135113,"big.fish",2971
"41311",2023,23356.2572911738,"big.fish",4256
"41312",2024,19675.3270916214,"big.fish",4256
"41313",2025,15717.3150833002,"big.fish",4256
"41314",2026,14255.9623271741,"big.fish",4256
"41315",2027,19138.0841947632,"big.fish",4256
"41316",2028,18274.9255527635,"big.fish",4256
"41317",2029,29977.8929437304,"big.fish",4256
"41318",2030,39044.4233718015,"big.fish",4256
"41319",2031,63744.0499082357,"big.fish",4256
"41320",2032,95722.8125371098,"big.fish",4256
"41321",2033,89052.3497205935,"big.fish",4256
"41322",2034,82449.6621492096,"big.fish",4256
"41323",2035,61197.0005375664,"big.fish",4256
"41324",2036,60016.1302904833,"big.fish",4256
"41325",2037,58785.5339244569,"big.fish",4256
"41326",2038,45232.8453448151,"big.fish",4256
"41327",2039,33875.4551293088,"big.fish",4256
"41328",2040,40623.0386085396,"big.fish",4256
"41329",2041,39043.3448647684,"big.fish",4256
"41330",2042,29439.5171444902,"big.fish",4256
"41331",2043,22734.4506535715,"big.fish",4256
"41332",2044,18504.9905951556,"big.fish",4256
"41333",2045,13807.3427788941,"big.fish",4256
"41334",2046,10095.8950345485,"big.fish",4256
"41335",2047,41930.9790452338,"big.fish",4256
"41336",2048,52390.1295713215,"big.fish",4256
"41337",2049,42946.6748242841,"big.fish",4256
"41338",2050,32280.4151749373,"big.fish",4256
"41339",2051,21351.3589969521,"big.fish",4256
"41340",2052,20954.0315828059,"big.fish",4256
"41341",2023,17049.537312565,"big.fish",7855
"41342",2024,18711.0409980074,"big.fish",7855
"41343",2025,18890.9103101693,"big.fish",7855
"41344",2026,25434.5246914793,"big.fish",7855
"41345",2027,27159.6097266763,"big.fish",7855
"41346",2028,27669.1473388973,"big.fish",7855
"41347",2029,24508.0191596352,"big.fish",7855
"41348",2030,24383.5215182102,"big.fish",7855
"41349",2031,26575.5410126126,"big.fish",7855
"41350",2032,38215.9390243979,"big.fish",7855
"41351",2033,40102.3797099347,"big.fish",7855
"41352",2034,52708.8535500778,"big.fish",7855
"41353",2035,67460.3872812849,"big.fish",7855
"41354",2036,71257.7010929937,"big.fish",7855
"41355",2037,114791.302001212,"big.fish",7855
"41356",2038,116713.160926391,"big.fish",7855
"41357",2039,106237.558486989,"big.fish",7855
"41358",2040,83314.1809262899,"big.fish",7855
"41359",2041,56208.0295760855,"big.fish",7855
"41360",2042,40673.4731191951,"big.fish",7855
"41361",2043,35276.2690982547,"big.fish",7855
"41362",2044,23883.0682840902,"big.fish",7855
"41363",2045,18038.7259161814,"big.fish",7855
"41364",2046,15211.9212141065,"big.fish",7855
"41365",2047,12385.2250047504,"big.fish",7855
"41366",2048,11030.3200844348,"big.fish",7855
"41367",2049,15267.2008369123,"big.fish",7855
"41368",2050,15729.7422310883,"big.fish",7855
"41369",2051,15238.3804844523,"big.fish",7855
"41370",2052,13241.8661229934,"big.fish",7855
"41371",2023,21445.5237458282,"big.fish",8883
"41372",2024,23189.6233580799,"big.fish",8883
"41373",2025,24781.633780677,"big.fish",8883
"41374",2026,25606.925666479,"big.fish",8883
"41375",2027,57470.9637239951,"big.fish",8883
"41376",2028,77408.2748689,"big.fish",8883
"41377",2029,84944.3432054098,"big.fish",8883
"41378",2030,83622.6341570818,"big.fish",8883
"41379",2031,73287.6929454891,"big.fish",8883
"41380",2032,65642.1694231919,"big.fish",8883
"41381",2033,110872.726123926,"big.fish",8883
"41382",2034,120758.329068066,"big.fish",8883
"41383",2035,144374.52524017,"big.fish",8883
"41384",2036,131494.838693242,"big.fish",8883
"41385",2037,96654.3057490574,"big.fish",8883
"41386",2038,90350.7242209196,"big.fish",8883
"41387",2039,81076.7565041409,"big.fish",8883
"41388",2040,83452.616358501,"big.fish",8883
"41389",2041,82523.351385621,"big.fish",8883
"41390",2042,63840.443461512,"big.fish",8883
"41391",2043,50114.169492237,"big.fish",8883
"41392",2044,38797.2782340567,"big.fish",8883
"41393",2045,30941.6451244367,"big.fish",8883
"41394",2046,31083.4720752448,"big.fish",8883
"41395",2047,61742.8837946375,"big.fish",8883
"41396",2048,78504.1984942565,"big.fish",8883
"41397",2049,74398.5431665675,"big.fish",8883
"41398",2050,65545.6660417924,"big.fish",8883
"41399",2051,47390.8329045911,"big.fish",8883
"41400",2052,41059.733164716,"big.fish",8883
"41401",2023,21062.9553462463,"big.fish",8225
"41402",2024,19681.0812396149,"big.fish",8225
"41403",2025,20202.2796478439,"big.fish",8225
"41404",2026,28736.2820386163,"big.fish",8225
"41405",2027,35563.9266605524,"big.fish",8225
"41406",2028,33890.3617588016,"big.fish",8225
"41407",2029,36402.3227750181,"big.fish",8225
"41408",2030,35522.1802617762,"big.fish",8225
"41409",2031,65039.8981933407,"big.fish",8225
"41410",2032,79753.7560825686,"big.fish",8225
"41411",2033,72380.477565469,"big.fish",8225
"41412",2034,89403.7939672593,"big.fish",8225
"41413",2035,0,"big.fish",8225
"41414",2036,0,"big.fish",8225
"41415",2037,0,"big.fish",8225
"41416",2038,0,"big.fish",8225
"41417",2039,0,"big.fish",8225
"41418",2040,0,"big.fish",8225
"41419",2041,0,"big.fish",8225
"41420",2042,0,"big.fish",8225
"41421",2043,0,"big.fish",8225
"41422",2044,0,"big.fish",8225
"41423",2045,0,"big.fish",8225
"41424",2046,0,"big.fish",8225
"41425",2047,0,"big.fish",8225
"41426",2048,0,"big.fish",8225
"41427",2049,0,"big.fish",8225
"41428",2050,0,"big.fish",8225
"41429",2051,0,"big.fish",8225
"41430",2052,0,"big.fish",8225
"41431",2023,24130.5563037569,"big.fish",4319
"41432",2024,24379.4537890493,"big.fish",4319
"41433",2025,23505.0432714124,"big.fish",4319
"41434",2026,24907.4344827587,"big.fish",4319
"41435",2027,215295.078640231,"big.fish",4319
"41436",2028,301257.582136917,"big.fish",4319
"41437",2029,277155.290501212,"big.fish",4319
"41438",2030,197477.201085974,"big.fish",4319
"41439",2031,145394.749031822,"big.fish",4319
"41440",2032,115055.791001327,"big.fish",4319
"41441",2033,108067.075151467,"big.fish",4319
"41442",2034,93628.1801798734,"big.fish",4319
"41443",2035,84056.4606934508,"big.fish",4319
"41444",2036,72001.6158998226,"big.fish",4319
"41445",2037,437624.082694994,"big.fish",4319
"41446",2038,513848.571683077,"big.fish",4319
"41447",2039,516186.994846454,"big.fish",4319
"41448",2040,0,"big.fish",4319
"41449",2041,0,"big.fish",4319
"41450",2042,0,"big.fish",4319
"41451",2043,0,"big.fish",4319
"41452",2044,0,"big.fish",4319
"41453",2045,0,"big.fish",4319
"41454",2046,0,"big.fish",4319
"41455",2047,0,"big.fish",4319
"41456",2048,0,"big.fish",4319
"41457",2049,0,"big.fish",4319
"41458",2050,0,"big.fish",4319
"41459",2051,0,"big.fish",4319
"41460",2052,0,"big.fish",4319
"41461",2023,17016.5614169095,"big.fish",7803
"41462",2024,20578.1105706166,"big.fish",7803
"41463",2025,24379.8379044093,"big.fish",7803
"41464",2026,29716.2473994878,"big.fish",7803
"41465",2027,38193.808787283,"big.fish",7803
"41466",2028,102518.115500053,"big.fish",7803
"41467",2029,170281.360848776,"big.fish",7803
"41468",2030,199302.573893555,"big.fish",7803
"41469",2031,183835.615268754,"big.fish",7803
"41470",2032,164317.38819331,"big.fish",7803
"41471",2033,160827.26311978,"big.fish",7803
"41472",2034,150308.800073691,"big.fish",7803
"41473",2035,117320.732364369,"big.fish",7803
"41474",2036,93572.921290967,"big.fish",7803
"41475",2037,81712.9353203082,"big.fish",7803
"41476",2038,73428.6605229755,"big.fish",7803
"41477",2039,90337.3043211805,"big.fish",7803
"41478",2040,110620.834288566,"big.fish",7803
"41479",2041,116549.186318119,"big.fish",7803
"41480",2042,103626.193390999,"big.fish",7803
"41481",2043,86732.8668273346,"big.fish",7803
"41482",2044,70721.7723900773,"big.fish",7803
"41483",2045,62508.3035092577,"big.fish",7803
"41484",2046,77184.8476543388,"big.fish",7803
"41485",2047,102505.804989157,"big.fish",7803
"41486",2048,124123.545074614,"big.fish",7803
"41487",2049,106967.74756683,"big.fish",7803
"41488",2050,88703.3035858076,"big.fish",7803
"41489",2051,82134.9937872624,"big.fish",7803
"41490",2052,76323.1821661662,"big.fish",7803
